error,error_type,time,memory
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;n); ^~~~~~~~~~~~~~~ ",WA,0.004189587,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;n); ^~~~~~~~~~~~~~~ ",WA,0.005083184,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;n); ^~~~~~~~~~~~~~~ ",WA,0.004833597,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;n); ^~~~~~~~~~~~~~~ ",WA,0.003956225,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;n); ^~~~~~~~~~~~~~~ fraclake.c:9:12: ",WA,0.004236834,780
 ‘t’ may be used uninitialized in this function [-Wmaybe-uninitialized] while(t--) ~^~ ,WA,0.004236834,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ fraclake.c:12:1: ",AC,0.006663548,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;n); ^~~~~~~~~~~~~~~ ",AC,0.006663548,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ maxormin.c:8:9: ",AC,0.009687696,1232
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%*d %*d %*d %d %d %d %d"",&amp;x1,&amp;y1,&amp;x2,&amp;y2); ^~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ ",AC,0.009687696,1232
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ aplusb.c:8:3: ",WA,0.061045253,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d%d"",&amp;x,&amp;y); ^~~~~~~~~~~~~~~~~~~ ",WA,0.061045253,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ aplusb.c:8:3: ",WA,0.108879373,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;x); ^~~~~~~~~~~~~~ aplusb.c:9:3: ",WA,0.108879373,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;y); ^~~~~~~~~~~~~~ ",WA,0.108879373,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ aplusb.c:8:3: ",WA,0.079787161,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;x); ^~~~~~~~~~~~~~ aplusb.c:9:3: ",WA,0.079787161,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;y); ^~~~~~~~~~~~~~ ",WA,0.079787161,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ aplusb.c:8:3: ",WA,0.076218203,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;x); ^~~~~~~~~~~~~~ aplusb.c:9:3: ",WA,0.076218203,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;y); ^~~~~~~~~~~~~~ ",WA,0.076218203,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ aplusb.c:8:3: ",AC,0.078045982,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;x); ^~~~~~~~~~~~~~ aplusb.c:9:3: ",AC,0.078045982,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;y); ^~~~~~~~~~~~~~ ",AC,0.078045982,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ allpairs.c:7:9: ",TLE,5.055557303,1756
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ allpairs.c:11:13: ",TLE,5.055557303,1756
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",TLE,5.055557303,1756
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ allpairs.c:7:9: ",TLE,5.055144389,1756
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ allpairs.c:11:13: ",TLE,5.055144389,1756
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",TLE,5.055144389,1756
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;k); ^~~~~~~~~~~~~~ ",AC,0.00443938,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ aplusb.c:7:5: ",WA,0.014017482,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%lld%lld"",&amp;a,&amp;b); ^~~~~~~~~~~~~~~~~~~~~~~ ",WA,0.014017482,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ aplusb.c:7:5: ",WA,0.015353221,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%lld%lld"",&amp;a,&amp;b); ^~~~~~~~~~~~~~~~~~~~~~~ ",WA,0.015353221,780
 return type of ‘main’ is not ‘int’ [-Wmain] void main() ^~~~ sortingindex.c: In function ‘main’: sortingindex.c:5:1: ,WA,0.027420832,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;N); ^~~~~~~~~~~~~~ sortingindex.c:8:1: ",WA,0.027420832,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d %d"",&amp;Len,&amp;index); ^~~~~~~~~~~~~~~~~~~~~~~~~~ sortingindex.c:13:2: ",WA,0.027420832,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;Arr[j]); ^~~~~~~~~~~~~~~~~~~ ",WA,0.027420832,780
 return type of ‘main’ is not ‘int’ [-Wmain] void main() ^~~~ sortingindex.c: In function ‘main’: sortingindex.c:11:32: ,WA,0.02628472,780
 comparison of constant ‘105’ with boolean expression is always true [-Wbool-compare] if(1&lt;=index&amp;&amp;index&lt;=Len&amp;&amp;1&lt;=Len&lt;=105&amp;&amp;1&lt;=N&lt;=50){ ^~ sortingindex.c:11:27: ,WA,0.02628472,780
 comparisons like ‘X&lt;=Y&lt;=Z’ do not have their mathematical meaning [-Wparentheses] if(1&lt;=index&amp;&amp;index&lt;=Len&amp;&amp;1&lt;=Len&lt;=105&amp;&amp;1&lt;=N&lt;=50){ ~^~~~~ sortingindex.c:11:43: ,WA,0.02628472,780
 comparison of constant ‘50’ with boolean expression is always true [-Wbool-compare] if(1&lt;=index&amp;&amp;index&lt;=Len&amp;&amp;1&lt;=Len&lt;=105&amp;&amp;1&lt;=N&lt;=50){ ^~ sortingindex.c:11:40: ,WA,0.02628472,780
 comparisons like ‘X&lt;=Y&lt;=Z’ do not have their mathematical meaning [-Wparentheses] if(1&lt;=index&amp;&amp;index&lt;=Len&amp;&amp;1&lt;=Len&lt;=105&amp;&amp;1&lt;=N&lt;=50){ ~^~~ sortingindex.c:5:1: ,WA,0.02628472,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;N); ^~~~~~~~~~~~~~ sortingindex.c:8:1: ",WA,0.02628472,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d %d"",&amp;Len,&amp;index); ^~~~~~~~~~~~~~~~~~~~~~~~~~ sortingindex.c:14:2: ",WA,0.02628472,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;Arr[j]); ^~~~~~~~~~~~~~~~~~~ ",WA,0.02628472,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf ("" %d"", &amp;n); ^~~~~~~~~~~~~~~~~ closestpairs.c:21:2: ",AC,0.031826957,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf ("" %d"", &amp;arr[i]); ^~~~~~~~~~~~~~~~~~~~~~ ",AC,0.031826957,780
" unused variable ‘max’ [-Wunused-variable] long int test,n,a[1000000],i,max,k,l,count=0; ^~~ sortingindex.c:6:5: ",AC,0.034890513,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%ld"",&amp;test); ^~~~~~~~~~~~~~~~~~ sortingindex.c:10:9: ",AC,0.034890513,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%ld%ld"",&amp;n,&amp;k); ^~~~~~~~~~~~~~~~~~~~~ sortingindex.c:13:13: ",AC,0.034890513,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%ld"",&amp;a[i]); ^~~~~~~~~~~~~~~~~~ ",AC,0.034890513,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ sortingindex.c:8:9: ",AC,0.018697689,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d%d"",&amp;n,&amp;k); ^~~~~~~~~~~~~~~~~~~ sortingindex.c:11:13: ",AC,0.018697689,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;arr[i]); ^~~~~~~~~~~~~~~~~~~ ",AC,0.018697689,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ sortingindex.c:58:8: ",AC,0.018387757,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d %d"",&amp;n,&amp;k) ; ^~~~~~~~~~~~~~~~~~~~ sortingindex.c:61:10: ",AC,0.018387757,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.018387757,780
" implicit declaration of function ‘qsort’ [-Wimplicit-function-declaration] qsort(a,n, sizeof(int), cmpfunc); ^~~~~ sortingindex.c:7:5: ",WA,0.018991785,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ sortingindex.c:10:9: ",WA,0.018991785,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ sortingindex.c:11:9: ",WA,0.018991785,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;k); ^~~~~~~~~~~~~~ sortingindex.c:16:13: ",WA,0.018991785,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",WA,0.018991785,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ sortingindex.c:8:9: ",WA,0.021340133,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d%d"",&amp;n,&amp;k); ^~~~~~~~~~~~~~~~~~~ sortingindex.c:11:13: ",WA,0.021340133,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[j]); ^~~~~~~~~~~~~~~~~ ",WA,0.021340133,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ sortingindex.c:10:9: ",WA,0.025046606,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d %d"",&amp;n,&amp;k); ^~~~~~~~~~~~~~~~~~~~ sortingindex.c:13:13: ",WA,0.025046606,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",WA,0.025046606,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ sortingindex.c:10:9: ",AC,0.020520013,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d %d"",&amp;n,&amp;k); ^~~~~~~~~~~~~~~~~~~~ sortingindex.c:13:13: ",AC,0.020520013,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.020520013,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ homework.c:64:22: ",WA,0.024323215,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] for(i=0;i&lt;n;i++) scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",WA,0.024323215,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ sortingindex.c:8:9: ",WA,0.01905253,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d%d"",&amp;n,&amp;k); ^~~~~~~~~~~~~~~~~~~ sortingindex.c:11:13: ",WA,0.01905253,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[j]); ^~~~~~~~~~~~~~~~~ ",WA,0.01905253,780
" unused variable ‘g’ [-Wunused-variable] int i,n,t,k,f,p,g; ^ sortingindex.c:65:2: ",WA,0.020120528,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ sortingindex.c:69:2: ",WA,0.020120528,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d%d"",&amp;n,&amp;k); ^~~~~~~~~~~~~~~~~~~ sortingindex.c:72:3: ",WA,0.020120528,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",WA,0.020120528,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;T); ^~~~~~~~~~~~~~ sortingindex.c:10:9: ",AC,0.050809628,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d%d"",&amp;n,&amp;k); ^~~~~~~~~~~~~~~~~~~ sortingindex.c:13:13: ",AC,0.050809628,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.050809628,780
" unused variable ‘g’ [-Wunused-variable] int i,n,t,k,f,p,g; ^ sortingindex.c:65:2: ",AC,0.0188365,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ sortingindex.c:69:2: ",AC,0.0188365,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d%d"",&amp;n,&amp;k); ^~~~~~~~~~~~~~~~~~~ sortingindex.c:72:3: ",AC,0.0188365,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.0188365,780
" unused variable ‘i’ [-Wunused-variable] int n,input,a[101],i,temp,j,k,count; ^ homework.c:5:11: ",WA,0.029013579,780
" unused variable ‘input’ [-Wunused-variable] int n,input,a[101],i,temp,j,k,count; ^~~~~ homework.c:8:9: ",WA,0.029013579,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ homework.c:12:13: ",WA,0.029013579,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[j]); ^~~~~~~~~~~~~~~~~ ",WA,0.029013579,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ sortingindex.c:87:9: ",WA,0.019350233,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d %d"",&amp;n,&amp;k); ^~~~~~~~~~~~~~~~~~~~ sortingindex.c:91:13: ",WA,0.019350233,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;arr[i]); ^~~~~~~~~~~~~~~~~~~ ",WA,0.019350233,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ sortingindex.c:87:9: ",WA,0.018095392,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d %d"",&amp;n,&amp;k); ^~~~~~~~~~~~~~~~~~~~ sortingindex.c:91:13: ",WA,0.018095392,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;arr[i]); ^~~~~~~~~~~~~~~~~~~ ",WA,0.018095392,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ sortingindex.c:8:9: ",WA,0.024189056,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d%d"",&amp;n,&amp;k); ^~~~~~~~~~~~~~~~~~~ sortingindex.c:11:13: ",WA,0.024189056,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[j]); ^~~~~~~~~~~~~~~~~ ",WA,0.024189056,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ sortingindex.c:87:9: ",AC,0.019528052,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d %d"",&amp;n,&amp;k); ^~~~~~~~~~~~~~~~~~~~ sortingindex.c:91:13: ",AC,0.019528052,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;arr[i]); ^~~~~~~~~~~~~~~~~~~ ",AC,0.019528052,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ sortingindex.c:9:3: ",AC,0.020390326,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d%d"",&amp;n,&amp;k); ^~~~~~~~~~~~~~~~~~~ sortingindex.c:12:4: ",AC,0.020390326,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",AC,0.020390326,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;T); ^~~~~~~~~~~~~~ sortingindex.c:103:2: ",TLE,1.025470215,780
