id,error,error_type,name,time,memory,username,Time limit exceeded,Memory limit exceeded,Object Linking errors,Other Runtime errors
64225," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",c); ~^ 19cse102cie04c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",c); ^~~~~~~~~~~~~ 19cse102cie04c.c:5:5: 'c' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",c); ^~~~~~~~~~~~~ ",RTE,C,0.8476788470000001,780,cbenu4cie19032,0,0,0,0
64248," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",c); ~^ 19cse102cie04c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",c); ^~~~~~~~~~~~~ 19cse102cie04c.c:5:5: 'c' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",c); ^~~~~~~~~~~~~ ",RTE,C,0.7831804819999999,780,cbenu4cie19032,0,0,0,0
64342," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",c); ~^ 19cse102cie04c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",c); ^~~~~~~~~~~~~ 19cse102cie04c.c:5:5: 'c' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",c); ^~~~~~~~~~~~~ ",RTE,C,0.829185292,780,cbenu4cie19032,0,0,0,0
64384," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",c); ~^ 19cse102cie04c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",c); ^~~~~~~~~~~~~ 19cse102cie04c.c:5:5: 'c' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",c); ^~~~~~~~~~~~~ ",RTE,C,0.7960943699999999,780,cbenu4cie19032,0,0,0,0
64451," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"", a); ~^ 19cse102cie03c.c:8:9: format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"", b); ~^ 19cse102cie03c.c:7:1: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", a); ^~~~~~~~~~~~~~ 19cse102cie03c.c:8:1: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", b); ^~~~~~~~~~~~~~ ",RTE,C,0.398763655,780,cbenu4cie19023,0,0,0,0
64452," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"" ,a); ~^ 19cse102cie04c.c:4:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"" ,a); ^~~~~~~~~~~~~~ 19cse102cie04c.c:4:5: 'a' is used uninitialized in this function [-Wuninitialized] scanf(""%d"" ,a); ^~~~~~~~~~~~~~ ",RTE,C,0.7940334510000001,780,cbenu4cie19002,0,0,0,0
64469," passing argument 1 of 'printf' makes pointer from integer without a cast [-Wint-conversion] printf(c); ^ In file included from /usr/include/stdio.h:862:0, from 19cse102cie03c.c:1: /usr/include/x86_64-linux-gnu/bits/stdio2.h:102:1: note: expected 'const char * restrict' but argument is of type 'int' printf (const char *__restrict __fmt, ...) ^~~~~~ 19cse102cie03c.c:8:5: format not a string literal and no format arguments [-Wformat-security] printf(c); ^~~~~~ 19cse102cie03c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp; a); ^~~~~~~~~~~~~~~~ 19cse102cie03c.c:6:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp; b); ^~~~~~~~~~~~~~~~ ",RTE,C,0.398588654,780,cbenu4cie19025,0,0,0,0
64480," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"", a); ~^ 19cse102cie03c.c:8:13: format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"", b); ~^ 19cse102cie03c.c:7:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", a); ^~~~~~~~~~~~~~ 19cse102cie03c.c:8:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", b); ^~~~~~~~~~~~~~ ",RTE,C,0.385248226,780,cbenu4cie19023,0,0,0,0
64586," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"", a); ~^ 19cse102cie03c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", a); ^~~~~~~~~~~~~~ 19cse102cie03c.c:5:5: 'a' is used uninitialized in this function [-Wuninitialized] scanf(""%d"", a); ^~~~~~~~~~~~~~ ",RTE,C,0.400283176,780,cbenu4cie19008,0,0,0,0
67790," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf("" %d %d %d %d"", &amp;a, &amp;b, &amp;c, &amp;d); ^~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ ",TLE,C,2.038983845,780,Arvind_R07,0,0,0,0
67800," suggest parentheses around '&amp;&amp;' within '||' [-Wparentheses] if(b==d &amp;&amp; (a%2==0 &amp;&amp; c%2==1)||(b==d &amp;&amp;(a%2==1 || c%2==0))){ ~~~~~^~~~~~~~~~~~~~~~~~~~~ screamc.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf("" %d %d %d %d"", &amp;a, &amp;b, &amp;c, &amp;d); ^~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ ",TLE,C,2.034102647,780,Arvind_R07,0,0,0,0
67803," suggest parentheses around '&amp;&amp;' within '||' [-Wparentheses] if(b==d &amp;&amp; (a%2==0 &amp;&amp; c%2==1)||(b==d &amp;&amp;(a%2==1 || c%2==0))){ ~~~~~^~~~~~~~~~~~~~~~~~~~~ screamc.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf("" %d %d %d %d"", &amp;a, &amp;b, &amp;c, &amp;d); ^~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ ",TLE,C,2.035035974,780,Arvind_R07,0,0,0,0
71215," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",a); ~^ elcl2p3c.c:5:2: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",a); ^~~~~~~~~~~~~ elcl2p3c.c:5:2: 'a' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",a); ^~~~~~~~~~~~~ ",RTE,C,0.400356621,780,ELC19037,0,0,0,0
72170," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",num); ~^ elcl2p5c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",num); ^~~~~~~~~~~~~~~ elcl2p5c.c:5:5: 'num' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",num); ^~~~~~~~~~~~~~~ ",RTE,C,0.436762799,780,ELC19010,0,0,0,0
72248," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",num); ~^ elcl2p5c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",num); ^~~~~~~~~~~~~~~ elcl2p5c.c:5:5: 'num' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",num); ^~~~~~~~~~~~~~~ ",RTE,C,0.40058765,780,ELC19010,0,0,0,0
73252," format '%ld' expects argument of type 'long int *', but argument 2 has type 'int *' [-Wformat=] scanf(""%ld"",&amp;a); ~~^ ~~ %d elcl2p5c.c:8:16: too many arguments for format [-Wformat-extra-args] printf(""even"",a); ^~~~~~ elcl2p5c.c:12:16: too many arguments for format [-Wformat-extra-args] printf(""odd"",a); ^~~~~ elcl2p5c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%ld"",&amp;a); ^~~~~~~~~~~~~~~ ",RTE,C,0.39386780600000004,780,elc19027,0,0,0,0
73279," format '%ld' expects argument of type 'long int *', but argument 2 has type 'int *' [-Wformat=] scanf(""%ld"",&amp;a); ~~^ ~~ %d elcl2p5c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%ld"",&amp;a); ^~~~~~~~~~~~~~~ ",RTE,C,0.413544547,780,elc19027,0,0,0,0
75375," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;num); ^~~~~~~~~~~~~~~~ ",RTE,C,0.3751888689999999,780,19cse425,0,0,0,0
75457," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ ",RTE,C,0.353827781,1232,Sujit,0,0,0,0
75640," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",a); ~^ 19cse102cie03c.c:6:9: format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",b); ~^ 19cse102cie03c.c:5:1: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",a); ^~~~~~~~~~~~~ 19cse102cie03c.c:6:1: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",b); ^~~~~~~~~~~~~ 19cse102cie03c.c:5:1: 'a' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",a); ^~~~~~~~~~~~~ 19cse102cie03c.c:6:1: 'b' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",b); ^~~~~~~~~~~~~ ",RTE,C,0.472774488,780,cbenu4aee19045,0,0,0,0
75702," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",a); ~^ 19cse102cie03c.c:6:9: format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",b); ~^ 19cse102cie03c.c:5:1: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",a); ^~~~~~~~~~~~~ 19cse102cie03c.c:6:1: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",b); ^~~~~~~~~~~~~ 19cse102cie03c.c:5:1: 'a' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",a); ^~~~~~~~~~~~~ 19cse102cie03c.c:6:1: 'b' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",b); ^~~~~~~~~~~~~ ",RTE,C,0.445225891,780,cbenu4aee19045,0,0,0,0
75825," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",a); ~^ 19cse102cie04c.c:5:1: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",a); ^~~~~~~~~~~~~ 19cse102cie04c.c:5:1: 'a' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",a); ^~~~~~~~~~~~~ ",RTE,C,0.823508734,780,cbenu4aee19045,0,0,0,0
75926," passing argument 1 of 'printf' makes pointer from integer without a cast [-Wint-conversion] printf(a); ^ In file included from /usr/include/stdio.h:862:0, from 19cse102cie01c.c:1: /usr/include/x86_64-linux-gnu/bits/stdio2.h:102:1: note: expected 'const char * restrict' but argument is of type 'int' printf (const char *__restrict __fmt, ...) ^~~~~~ 19cse102cie01c.c:6:5: format not a string literal and no format arguments [-Wformat-security] printf(a); ^~~~~~ 19cse102cie01c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a); ^~~~~~~~~~~~~~ ",RTE,C,0.411587483,780,cbenu4aee19025,0,0,0,0
75980," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;num); ^~~~~~~~~~~~~~~~ ",RTE,C,0.339806269,1232,cse19437,0,0,0,0
76100," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;num); ^~~~~~~~~~~~~~~~ ",RTE,C,0.333418317,1232,cse19437,0,0,0,0
76195," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;num); ^~~~~~~~~~~~~~~~ ",RTE,C,0.390879454,1232,cse19437,0,0,0,0
76490," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;gvnum); ^~~~~~~~~~~~~~~~~~ ",RTE,C,0.37870405,780,Sai_Satvik_A,0,0,0,0
76611," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;num); ^~~~~~~~~~~~~~~~~ 19cse102cseep1c.c:20:25: 'a[0]' may be used uninitialized in this function [-Wmaybe-uninitialized] swap=(swap*10)+a[i]; ~^~~ ",TLE,C,80.85394535700001,780,adarsh_selvam,0,0,0,0
76736," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;gvnum); ^~~~~~~~~~~~~~~~~~ ",RTE,C,0.3464920140000001,780,Sai_Satvik_A,0,0,0,0
78270," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",n); ~^ 19cse102cie05c.c:6:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",n); ^~~~~~~~~~~~~ 19cse102cie05c.c:11:13: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;b[n]); ^~~~~~~~~~~~~~~~~~ 19cse102cie05c.c:6:5: 'n' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",n); ^~~~~~~~~~~~~ ",RTE,C,0.413604581,780,cbenu4cie19006,0,0,0,0
78777," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;a); ^~~~~~~~~~~~~~~ ",OLE,C,0.77007435,780,akash,0,0,0,0
79981," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",a[i]); ~^ ~~~~ 19cse102cie10c.c:3:9: unused variable 'i' [-Wunused-variable] int i,size; ^ 19cse102cie10c.c:4:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;size); ^~~~~~~~~~~~~~~~~ 19cse102cie10c.c:7:9: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",a[i]); ^~~~~~~~~~~~~~~~ ",RTE,C,0.568957529,780,ritwik,0,0,0,0
80721," suggest parentheses around assignment used as truth value [-Wparentheses] if(a=0){ ^ 19cse102cie08c.c:12:13: label 'defalt' defined but not used [-Wunused-label] defalt :printf(""NEGETIVE""); ^~~~~~ 19cse102cie08c.c:4:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a); ^~~~~~~~~~~~~~ 19cse102cie08c.c:6:11: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a); ^~~~~~~~~~~~~~ 19cse102cie08c.c:14:9: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a); ^~~~~~~~~~~~~~ ",OLE,C,8.180499986000001,780,cbenu4cie19041,0,0,0,0
80722," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ ",OLE,C,0.618167128,780,cbenu4cie19032,0,0,0,0
80732," suggest parentheses around assignment used as truth value [-Wparentheses] if(a=0){ ^ 19cse102cie08c.c:12:13: label 'defalt' defined but not used [-Wunused-label] defalt :printf(""NEGETIVE""); ^~~~~~ 19cse102cie08c.c:4:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a); ^~~~~~~~~~~~~~ 19cse102cie08c.c:6:11: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a); ^~~~~~~~~~~~~~ ",OLE,C,4.223246195,780,cbenu4cie19041,0,0,0,0
80748," suggest parentheses around assignment used as truth value [-Wparentheses] if(a=0){ ^ 19cse102cie08c.c:4:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a); ^~~~~~~~~~~~~~ ",OLE,C,0.6344822179999999,780,cbenu4cie19041,0,0,0,0
80760," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ ",OLE,C,0.63797282,780,cbenu4cie19032,0,0,0,0
80792," suggest parentheses around assignment used as truth value [-Wparentheses] if(a=0){ ^ 19cse102cie08c.c:4:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a); ^~~~~~~~~~~~~~ ",TLE,C,12.143102927000001,780,cbenu4cie19041,0,0,0,0
80875," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a); ^~~~~~~~~~~~~~ ",OLE,C,0.783341913,780,cbenu4cie19041,0,0,0,0
81015," format '%d' expects argument of type 'int *', but argument 2 has type 'int (*)[(sizetype)(a)]' [-Wformat=] scanf(""%d"", &amp;n); ~^ ~~ 19cse102cie08c.c:12:15: comparison between pointer and integer }while (n!=99999); ^~ 19cse102cie08c.c:21:27: suggest parentheses around assignment used as truth value [-Wparentheses] else if(n[i]=0) ^ 19cse102cie08c.c:7:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;n); ^~~~~~~~~~~~~~~ 19cse102cie08c.c:11:9: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;n[a]); ^~~~~~~~~~~~~~~~~~ ",TLE,C,16.16357838,780,cbenu4cie19006,0,0,0,0
81036," format '%d' expects argument of type 'int *', but argument 2 has type 'int (*)[(sizetype)(a)]' [-Wformat=] scanf(""%d"", &amp;n); ~^ ~~ 19cse102cie08c.c:15:15: comparison between pointer and integer }while (n!=99999); ^~ 19cse102cie08c.c:24:27: suggest parentheses around assignment used as truth value [-Wparentheses] else if(n[i]=0) ^ 19cse102cie08c.c:10:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;n); ^~~~~~~~~~~~~~~ 19cse102cie08c.c:14:9: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;n[a]); ^~~~~~~~~~~~~~~~~~ ",TLE,C,16.163972705,780,cbenu4cie19006,0,0,0,0
81064," format '%d' expects argument of type 'int *', but argument 2 has type 'int (*)[(sizetype)(a)]' [-Wformat=] scanf(""%d"", &amp;n); ~^ ~~ 19cse102cie08c.c:11:13: comparison between pointer and integer while (n!=99999) ^~ 19cse102cie08c.c:24:27: suggest parentheses around assignment used as truth value [-Wparentheses] else if(n[i]=0) ^ 19cse102cie08c.c:8:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;n); ^~~~~~~~~~~~~~~ 19cse102cie08c.c:14:9: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;n[a]); ^~~~~~~~~~~~~~~~~~ ",TLE,C,16.16355037,780,cbenu4cie19006,0,0,0,0
81088," format '%d' expects argument of type 'int *', but argument 2 has type 'int (*)[(sizetype)(a)]' [-Wformat=] scanf(""%d"", &amp;n); ~^ ~~ 19cse102cie08c.c:10:10: comparison between pointer and integer while (n!=99999) ^~ 19cse102cie08c.c:23:27: suggest parentheses around assignment used as truth value [-Wparentheses] else if(n[i]=0) ^ 19cse102cie08c.c:8:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;n); ^~~~~~~~~~~~~~~ 19cse102cie08c.c:13:9: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;n[a]); ^~~~~~~~~~~~~~~~~~ ",TLE,C,16.166356069000006,780,cbenu4cie19006,0,0,0,0
81309," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a); ^~~~~~~~~~~~~~ 19cse102cie08c.c:29:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a); ^~~~~~~~~~~~~~ ",OLE,C,8.598409777,780,cbenu4cie19021,0,0,0,0
81331," suggest parentheses around assignment used as truth value [-Wparentheses] if(n=0) ^ 19cse102cie08c.c:4:7: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] do{ scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ ",OLE,C,11.267710439000002,780,cbenu4cie19039,0,0,0,0
81360," suggest parentheses around assignment used as truth value [-Wparentheses] if(n=0) ^ 19cse102cie08c.c:4:7: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] do{ scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ ",OLE,C,10.050097778,780,cbenu4cie19039,0,0,0,0
81363," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a); ^~~~~~~~~~~~~~ 19cse102cie08c.c:29:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a); ^~~~~~~~~~~~~~ ",OLE,C,8.608879699000001,780,cbenu4cie19021,0,0,0,0
81553," this 'while' clause does not guard... [-Wmisleading-indentation] while(n!=99999);{ ^~~~~ 19cse102cie08c.c:5:21: note: ...this statement, but the latter is misleadingly indented as if it were guarded by the 'while' while(n!=99999);{ ^ 19cse102cie08c.c:4:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie08c.c:13:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ ",TLE,C,12.143731221,780,cbenu4cie19039,0,0,0,0
81567," this 'while' clause does not guard... [-Wmisleading-indentation] while(n!=99999); ^~~~~ 19cse102cie08c.c:6:5: note: ...this statement, but the latter is misleadingly indented as if it were guarded by the 'while' { ^ 19cse102cie08c.c:4:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie08c.c:13:6: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ ",TLE,C,12.142580436,780,cbenu4cie19039,0,0,0,0
81584," statement with no effect [-Wunused-value] sum==0; ~~~^~~ 19cse102cie09c.c:4:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;num); ^~~~~~~~~~~~~~~~ 19cse102cie09c.c:7:12: 'sum' may be used uninitialized in this function [-Wmaybe-uninitialized] sum=sum+(num%10); ~~~^~~~~~~~~~~~~ ",TLE,C,4.0361314230000005,780,cbenu4cie19027,0,0,0,0
81661," statement with no effect [-Wunused-value] sum==0; ~~~^~~ 19cse102cie09c.c:4:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;num); ^~~~~~~~~~~~~~~~ 19cse102cie09c.c:7:12: 'sum' may be used uninitialized in this function [-Wmaybe-uninitialized] sum=sum+(num%10); ~~~^~~~~~~~~~~~~ ",TLE,C,4.039925374999998,780,cbenu4cie19027,0,0,0,0
81721," statement with no effect [-Wunused-value] sum==0; ~~~^~~ 19cse102cie09c.c:5:6: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"" ,&amp;num); ^~~~~~~~~~~~~~~~~ 19cse102cie09c.c:8:12: 'sum' may be used uninitialized in this function [-Wmaybe-uninitialized] sum= sum+(num%10); ~~~^~~~~~~~~~~~~~ ",TLE,C,4.038439154,780,cbenu4cie19028,0,0,0,0
81856," statement with no effect [-Wunused-value] sum==0; ~~~^~~ 19cse102cie09c.c:4:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;num); ^~~~~~~~~~~~~~~~ 19cse102cie09c.c:7:12: 'sum' may be used uninitialized in this function [-Wmaybe-uninitialized] sum=sum+(num%10); ~~~^~~~~~~~~~~~~ ",TLE,C,4.036496093,780,cbenu4cie19012,0,0,0,0
81871," statement with no effect [-Wunused-value] sum==0; ~~~^~~ 19cse102cie09c.c:4:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;num); ^~~~~~~~~~~~~~~~ 19cse102cie09c.c:7:12: 'sum' may be used uninitialized in this function [-Wmaybe-uninitialized] sum=sum+(num%10); ~~~^~~~~~~~~~~~~ ",TLE,C,4.039756651,780,cbenu4cie19012,0,0,0,0
81879," statement with no effect [-Wunused-value] sum == 0; ~~~~^~~~ 19cse102cie09c.c:4:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;num); ^~~~~~~~~~~~~~~~ 19cse102cie09c.c:7:12: 'sum' may be used uninitialized in this function [-Wmaybe-uninitialized] sum=sum+(num%10); ~~~^~~~~~~~~~~~~ ",TLE,C,4.037748049999999,780,cbenu4cie19012,0,0,0,0
81898," suggest parentheses around assignment used as truth value [-Wparentheses] for(i=n-1;i=0;i--) ^ 19cse102cie11c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie11c.c:9:13: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",RTE,C,4.245194446,780,cbenu4cie19016,0,0,0,0
81978," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ ",TLE,C,4.038231365,780,cbenu4cie19052,0,0,0,0
81987," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie11c.c:9:13: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",RTE,C,4.2511081630000005,780,cbenu4cie19016,0,0,0,0
82037," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ ",TLE,C,4.036263129,780,cbenu4cie19052,0,0,0,0
82054," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie10c.c:9:13: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",RTE,C,0.224844277,780,cbenu4cie19016,0,0,0,0
82073," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie10c.c:9:13: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",RTE,C,0.216648398,780,cbenu4cie19016,0,0,0,0
